Nome da conta;Número da conta;Nome do veículo;Número do veículo;Total de dias da operação;Data inicial da operação;Data final da operação;Total de dias;Distância percorrida;Por dia;Hodômetro inicial;Hodômetro final;Velocidade máxima;Velocidade média;Velocidade média em movimento;Litros consumidos;Consumo médio do veículo;Movimento;Faixa verde;Marcha lenta excessiva;Ignição ligada;Percentual de tempo de condução sem chuva;Percentual de tempo de condução na chuva;Condução sem chuva;Condução na chuva;Movimento médio diário;Quantidade de violações - Aceleração brusca;Quantidade de violações - Banguela;Quantidade de violações - Freadas bruscas;Quantidade de violações - Marcha lenta excessiva;Quantidade de violações - Partida a frio;Quantidade de violações - Violação de faixa verde;Quantidade de violações - Violação de RPM;Quantidade de violações - Violação de velocidade;Quantidade de violações - Violação de velocidade na chuva;Tempo total - Aceleração brusca;Tempo total - Banguela;Tempo total - Freadas bruscas;Tempo total - Marcha lenta excessiva;Tempo total - Partida a frio;Tempo total - Violação de faixa verde;Tempo total - Violação de RPM;Tempo total - Violação de velocidade;Tempo total - Violação de velocidade na chuva;
Prime;268497701;2620 - RXM4F44;274381;31;04/05/2025;03/06/2025;31;6.678,39;215,43;307.532,20;314.210,59;93,00;46,23;56,51;2.673,00;2,50;118:11:21;114:07:27;07:20:59;144:27:35;100,00;0,00;118:11:21;00:00:00;03:48:45;11;0;1;48;10;440;2;2;0;00:00:22;00:00:00;00:00:02;07:20:59;00:03:19;04:03:54;00:00:26;00:00:40;00:00:00;
Prime;268497701;2622 - RXM4C94;263618;29;04/05/2025;03/06/2025;31;4.838,59;166,85;320.689,00;325.527,59;94,00;51,26;69,13;2.146,50;2,25;69:59:45;63:53:20;05:38:35;94:23:28;100,00;0,00;69:59:45;00:00:00;02:24:49;12;0;2;40;4;735;0;2;0;00:00:24;00:00:00;00:00:04;05:38:35;00:01:25;06:06:25;00:00:00;00:00:39;00:00:00;
Prime;268497701;2624 - RXM4D24 SINISTRADO;263243;0;-;-;31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;00:00:00;00:00:00;00:00:00;00:00:00;100,00;0,00;00:00:00;00:00:00;00:00:00;0;0;0;0;0;0;0;0;0;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2626 - RXM4D64;262554;31;04/05/2025;03/06/2025;31;3.876,39;125,04;298.590,70;302.467,09;92,00;39,34;67,20;1.730,00;2,24;57:40:58;55:53:46;23:11:50;98:32:18;100,00;0,00;57:40:58;00:00:00;01:51:39;0;0;0;87;21;212;0;0;0;00:00:00;00:00:00;00:00:00;23:11:50;00:03:23;01:47:12;00:00:00;00:00:00;00:00:00;
Prime;268497701;2628 - RXM4D84;265587;31;04/05/2025;03/06/2025;31;8.375,70;270,18;291.779,50;300.155,20;99,00;50,66;68,70;3.827,00;2,19;121:55:12;116:13:30;17:42:18;165:19:57;100,00;0,00;121:55:12;00:00:00;03:55:58;1;0;2;78;11;668;1;6;0;00:00:02;00:00:00;00:00:05;17:42:18;00:04:06;05:41:42;00:00:13;00:01:53;00:00:00;
Prime;268497701;2630 - RXM2I44;263271;29;04/05/2025;03/06/2025;31;7.993,40;275,63;246.863,10;254.856,50;93,00;49,38;64,38;3.570,00;2,24;124:09:46;119:05:52;12:04:28;161:53:17;100,00;0,00;124:09:46;00:00:00;04:16:53;3;0;0;67;15;622;0;0;0;00:00:06;00:00:00;00:00:00;12:04:28;00:04:06;05:03:54;00:00:00;00:00:00;00:00:00;
Prime;268497701;2632 - RXM4E34;264136;28;04/05/2025;03/06/2025;31;4.978,19;177,79;274.663,40;279.641,59;92,00;47,31;61,50;2.429,50;2,05;80:56:28;74:59:11;04:55:17;105:14:00;100,00;0,00;80:56:28;00:00:00;02:53:27;1;0;0;31;21;686;0;0;0;00:00:02;00:00:00;00:00:00;04:55:17;00:02:52;05:57:17;00:00:00;00:00:00;00:00:00;
Prime;268497701;2634 - RXM4E74;264101;29;04/05/2025;03/06/2025;31;8.013,21;276,32;276.866,09;284.879,30;97,00;44,43;61,81;3.682,50;2,18;129:38:48;126:27:42;17:08:37;180:21:24;100,00;0,00;129:38:48;00:00:00;04:28:14;26;0;1;95;36;403;0;0;0;00:00:52;00:00:00;00:00:03;17:08:37;00:07:52;03:11:06;00:00:00;00:00:00;00:00:00;
Prime;268497701;2636 - RXM4E94;265114;28;04/05/2025;02/06/2025;31;6.879,89;245,71;274.687,70;281.567,59;94,00;48,36;61,84;2.990,00;2,30;111:14:46;107:50:01;09:06:59;142:16:00;100,00;0,00;111:14:46;00:00:00;03:58:23;4;0;0;52;12;470;0;1;0;00:00:08;00:00:00;00:00:00;09:06:59;00:03:43;03:24:45;00:00:00;00:00:16;00:00:00;
Prime;268497701;2638 - RXM3B04;263129;27;04/05/2025;03/06/2025;31;6.674,70;247,21;282.574,70;289.249,40;96,00;45,34;62,59;2.964,00;2,25;106:38:05;105:21:38;18:03:15;147:12:37;100,00;0,00;106:38:05;00:00:00;03:56:58;2;0;1;92;8;176;0;0;0;00:00:04;00:00:00;00:00:02;18:03:15;00:02:23;01:16:27;00:00:00;00:00:00;00:00:00;
Prime;268497701;2640 - RXM4H94;264590;27;06/05/2025;03/06/2025;31;5.190,60;192,24;286.519,70;291.710,30;95,00;48,10;64,18;2.005,00;2,59;80:52:24;76:30:51;08:13:51;107:54:16;100,00;0,00;80:52:24;00:00:00;02:59:43;6;0;1;52;7;525;0;1;0;00:00:12;00:00:00;00:00:02;08:13:51;00:02:08;04:21:33;00:00:00;00:00:23;00:00:00;
Prime;268497701;2642 - RXM4F74;265192;26;04/05/2025;03/06/2025;31;6.586,20;253,32;272.211,30;278.797,50;99,00;38,80;64,27;2.812,00;2,34;102:28:38;97:35:16;11:22:27;169:43:56;100,00;0,00;102:28:38;00:00:00;03:56:29;10;0;9;70;11;929;0;3;0;00:00:20;00:00:00;00:00:18;11:22:27;00:01:52;04:53:22;00:00:00;00:00:52;00:00:00;
Prime;268497701;2644 - RXM4G24;262223;27;05/05/2025;02/06/2025;31;8.295,10;307,23;286.646,70;294.941,80;94,00;47,51;63,76;4.134,50;2,01;130:06:11;118:24:00;09:34:17;174:34:58;100,00;0,00;130:06:11;00:00:00;04:49:07;9;0;4;56;13;1297;0;0;0;00:00:18;00:00:00;00:00:08;09:34:17;00:04:34;11:42:11;00:00:00;00:00:00;00:00:00;
Prime;268497701;2646 - RXM4G14;264171;25;04/05/2025;03/06/2025;31;8.699,39;347,98;290.903,70;299.603,09;104,00;61,49;74,90;3.924,50;2,22;116:08:44;100:21:30;07:18:46;141:28:11;100,00;0,00;116:08:44;00:00:00;04:38:45;4;0;3;33;11;1363;0;5;0;00:00:08;00:00:00;00:00:06;07:18:46;00:03:33;15:47:14;00:00:00;00:01:36;00:00:00;
Prime;268497701;2648 - RXM4G84;261857;31;04/05/2025;03/06/2025;31;8.600,30;277,43;255.746,90;264.347,20;92,00;51,98;66,17;3.519,00;2,44;129:58:18;127:14:51;05:18:05;165:27:19;100,00;0,00;129:58:18;00:00:00;04:11:33;3;0;0;37;9;330;0;0;0;00:00:06;00:00:00;00:00:00;05:18:05;00:02:37;02:43:27;00:00:00;00:00:00;00:00:00;
Prime;268497701;2650 - RXM4H04;263005;30;05/05/2025;03/06/2025;31;7.756,10;258,54;252.604,10;260.360,20;95,00;51,81;67,91;3.482,50;2,23;114:12:38;112:53:29;07:40:24;149:41:29;100,00;0,00;114:12:38;00:00:00;03:48:25;2;0;3;51;18;154;0;2;0;00:00:04;00:00:00;00:00:08;07:40:24;00:04:36;01:19:09;00:00:00;00:00:39;00:00:00;
Prime;268497701;2652 - RXM4H24;264253;31;04/05/2025;03/06/2025;31;6.590,89;212,61;278.477,70;285.068,59;90,00;41,16;52,85;2.434,00;2,71;124:42:43;123:46:52;17:18:41;160:06:58;100,00;0,00;124:42:43;00:00:00;04:01:23;11;0;2;92;39;102;0;0;0;00:00:23;00:00:00;00:00:04;17:18:41;00:09:43;00:55:51;00:00:00;00:00:00;00:00:00;
Prime;268497701;2654 - RXM4H54;263258;26;04/05/2025;03/06/2025;31;1,00;0,04;237.049,90;237.050,90;54,00;0,03;46,75;5,50;0,18;00:01:17;00:01:17;01:48:16;36:50:05;100,00;0,00;00:01:17;00:00:00;00:00:03;1;0;0;6;2;0;0;0;0;00:00:02;00:00:00;00:00:00;01:48:16;00:00:05;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2656 - RXM4H64;262618;29;04/05/2025;03/06/2025;31;8.867,60;305,78;268.387,20;277.254,80;91,00;49,19;61,35;-6.419,50;0,00;144:31:53;143:53:40;06:14:23;180:17:17;100,00;0,00;144:31:53;00:00:00;04:59:02;1;0;0;45;19;83;0;0;0;00:00:02;00:00:00;00:00:00;06:14:23;00:04:41;00:38:13;00:00:00;00:00:00;00:00:00;
Prime;268497701;2658 - RXM4H74;263137;26;04/05/2025;02/06/2025;31;5.442,10;209,31;43.398,30;48.847,70;95,00;47,44;27,92;0,00;0,00;194:56:26;194:56:26;00:00:00;114:42:16;100,00;0,00;194:56:26;00:00:00;07:29:52;78;0;9;0;0;0;0;0;0;00:02:38;00:00:00;00:00:18;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2660 - RXW2F54;263442;30;04/05/2025;03/06/2025;31;12.806,41;426,88;296.082,09;308.888,50;107,00;60,85;70,46;5.182,00;2,47;181:45:57;161:20:35;10:11:52;210:28:12;100,00;0,00;181:45:57;00:00:00;06:03:32;3;0;29;60;23;1900;3;63;0;00:00:06;00:00:00;00:01:08;10:11:52;00:06:07;20:25:22;00:00:50;00:20:08;00:00:00;
Prime;268497701;2662 - RXX0G84;265273;29;04/05/2025;03/06/2025;31;13.691,59;472,12;313.588,50;327.280,09;99,00;61,18;68,38;5.192,70;2,64;200:13:25;196:11:06;08:56:27;223:47:16;100,00;0,00;200:13:25;00:00:00;06:54:15;3;0;3;52;20;440;0;1;0;00:00:06;00:00:00;00:00:06;08:56:27;00:05:57;04:02:19;00:00:00;00:00:17;00:00:00;
Prime;268497701;2664 - RXW2H54;263397;31;04/05/2025;03/06/2025;31;8.105,20;261,46;151.267,20;159.372,40;94,00;49,20;63,26;3.385,50;2,39;128:07:53;124:23:40;16:55:22;164:44:08;100,00;0,00;128:07:53;00:00:00;04:08:00;6;0;2;68;7;412;0;0;0;00:00:12;00:00:00;00:00:04;16:55:22;00:01:45;03:44:13;00:00:00;00:00:00;00:00:00;
Prime;268497701;2666 - RXX0H34;263119;30;05/05/2025;03/06/2025;31;4.594,10;153,14;277.112,20;281.706,30;93,00;45,10;63,77;2.159,20;2,13;72:02:50;70:36:10;10:43:03;101:52:25;100,00;0,00;72:02:50;00:00:00;02:24:06;8;0;1;43;16;174;0;0;0;00:00:16;00:00:00;00:00:02;10:43:03;00:04:09;01:26:40;00:00:00;00:00:00;00:00:00;
Prime;268497701;2668 - RXX0F64;265705;28;07/05/2025;03/06/2025;31;6.050,90;216,10;245.679,30;251.730,20;106,00;46,62;62,53;2.738,30;2,21;96:46:02;92:56:59;10:44:18;129:47:30;100,00;0,00;96:46:02;00:00:00;03:27:22;3;0;6;55;30;410;1;8;0;00:00:06;00:00:00;00:00:12;10:44:18;00:07:09;03:49:03;00:00:13;00:02:53;00:00:00;
Prime;268497701;2670 - RXX0G14;271930;26;04/05/2025;03/06/2025;31;9.979,20;383,82;310.746,20;320.725,40;93,00;37,63;62,92;3.942,90;2,53;158:36:21;156:40:14;12:10:16;265:10:32;100,00;0,00;158:36:21;00:00:00;06:06:01;3;0;1;47;16;180;0;0;0;00:00:06;00:00:00;00:00:02;12:10:16;00:04:29;01:56:07;00:00:00;00:00:00;00:00:00;
Prime;268497701;2672 - RXW2G34;269130;5;30/05/2025;03/06/2025;31;777,20;155,44;321.150,80;321.928,00;95,00;55,27;67,09;336,60;2,31;11:35:06;11:30:28;01:10:22;14:03:42;100,00;0,00;11:35:06;00:00:00;02:19:01;0;0;1;6;1;13;0;1;0;00:00:00;00:00:00;00:00:02;01:10:22;00:00:02;00:04:38;00:00:00;00:00:21;00:00:00;
Prime;268497701;2674 - RXW2D34;263902;30;04/05/2025;02/06/2025;31;8.615,10;287,17;305.384,70;314.097,00;99,00;51,50;55,21;3.472,60;2,48;156:02:12;145:46:37;05:59:11;167:17:11;100,00;0,00;156:02:12;00:00:00;05:12:04;1;0;0;38;31;617;0;12;0;00:00:02;00:00:00;00:00:00;05:59:11;00:11:17;10:15:35;00:00:00;00:04:05;00:00:00;
Prime;268497701;2676 - RXW2E94;263307;28;04/05/2025;03/06/2025;31;7.228,30;258,15;274.456,00;281.684,30;100,00;52,98;64,22;2.813,00;2,57;112:33:12;109:46:24;09:58:37;136:25:32;100,00;0,00;112:33:12;00:00:00;04:01:11;3;0;0;59;11;314;0;3;0;00:00:06;00:00:00;00:00:00;09:58:37;00:03:39;02:46:48;00:00:00;00:00:58;00:00:00;
Prime;268497701;2678 - RXW2E04;272661;30;05/05/2025;03/06/2025;31;7.366,60;245,55;317.571,70;324.938,30;97,00;50,17;62,87;2.670,90;2,76;117:09:50;114:17:32;10:56:45;146:50:20;100,00;0,00;117:09:50;00:00:00;03:54:20;5;0;2;40;27;343;0;0;0;00:00:10;00:00:00;00:00:04;10:56:45;00:07:48;02:52:18;00:00:00;00:00:00;00:00:00;
Prime;268497701;2680 - RXW2C74;265658;21;04/05/2025;02/06/2025;31;4.793,50;228,26;233.921,90;238.715,40;93,00;58,87;68,18;1.719,80;2,79;70:18:14;70:01:35;02:15:43;81:25:15;100,00;0,00;70:18:14;00:00:00;03:20:52;0;0;0;19;6;42;0;0;0;00:00:00;00:00:00;00:00:00;02:15:43;00:01:58;00:16:39;00:00:00;00:00:00;00:00:00;
Prime;268497701;2682 - RXY9B84;264547;31;04/05/2025;03/06/2025;31;8.914,29;287,56;316.819,30;325.733,59;95,00;54,76;66,98;3.404,00;2,62;133:04:58;132:10:20;09:14:58;162:47:52;100,00;0,00;133:04:58;00:00:00;04:17:35;5;0;0;68;19;106;0;0;0;00:00:10;00:00:00;00:00:00;09:14:58;00:05:35;00:54:38;00:00:00;00:00:00;00:00:00;
Prime;268497701;2684 - RXY9D04;265391;28;05/05/2025;01/06/2025;31;2.888,80;103,17;279.956,40;282.845,20;92,00;38,99;60,25;1.040,60;2,78;47:57:01;47:05:50;12:38:15;74:05:22;100,00;0,00;47:57:01;00:00:00;01:42:45;0;0;1;51;0;96;0;0;0;00:00:00;00:00:00;00:00:02;12:38:15;00:00:00;00:51:11;00:00:00;00:00:00;00:00:00;
Prime;268497701;2686 - RXY9C64;265400;31;04/05/2025;03/06/2025;31;7.298,20;235,43;293.463,00;300.761,20;95,00;46,34;64,93;-23.755,10;0,00;112:23:38;110:12:50;24:54:39;157:30:24;100,00;0,00;112:23:38;00:00:00;03:37:32;6;0;0;73;23;264;0;3;0;00:00:12;00:00:00;00:00:00;24:54:39;00:06:48;02:10:48;00:00:00;00:01:24;00:00:00;
Prime;268497701;2688 - RXY9D74;264516;26;04/05/2025;03/06/2025;31;6.939,40;266,90;270.838,50;277.777,90;90,00;55,77;69,74;2.619,70;2,65;99:29:50;98:53:49;12:02:40;124:26:24;100,00;0,00;99:29:50;00:00:00;03:49:37;0;0;1;63;5;64;0;0;0;00:00:00;00:00:00;00:00:02;12:02:40;00:01:52;00:36:01;00:00:00;00:00:00;00:00:00;
Prime;268497701;2690 - RXY9D34;264531;31;04/05/2025;03/06/2025;31;7.280,10;234,84;303.486,90;310.767,00;98,00;47,18;60,47;2.861,20;2,54;120:23:57;118:15:08;09:55:28;154:19:14;100,00;0,00;120:23:57;00:00:00;03:53:02;1;0;0;61;6;239;0;1;0;00:00:02;00:00:00;00:00:00;09:55:28;00:02:30;02:08:49;00:00:00;00:00:30;00:00:00;
Prime;268497701;2692 - RXY9F14;265026;31;04/05/2025;03/06/2025;31;8.101,90;261,35;287.815,80;295.917,70;101,00;50,11;64,15;3.277,80;2,47;126:17:35;123:44:39;06:31:45;161:40:40;100,00;0,00;126:17:35;00:00:00;04:04:26;4;0;11;39;18;319;0;12;0;00:00:08;00:00:00;00:00:24;06:31:45;00:05:45;02:32:56;00:00:00;00:03:52;00:00:00;
Prime;268497701;2694 - RXY9E84;264522;30;04/05/2025;03/06/2025;31;7.328,11;244,27;307.637,09;314.965,20;102,00;47,84;62,74;2.800,30;2,62;116:48:09;114:32:05;13:09:16;153:10:48;100,00;0,00;116:48:09;00:00:00;03:53:36;3;0;0;78;16;250;4;2;0;00:00:06;00:00:00;00:00:00;13:09:16;00:05:07;02:16:04;00:01:05;00:00:37;00:00:00;
Prime;268497701;2696 - RXY9E44;264543;26;04/05/2025;03/06/2025;31;7.592,09;292,00;301.006,00;308.598,09;93,00;55,11;66,60;2.891,70;2,63;113:59:15;105:45:42;04:28:59;137:45:03;100,00;0,00;113:59:15;00:00:00;04:23:03;1;0;0;15;27;533;2;1;0;00:00:02;00:00:00;00:00:00;04:28:59;00:07:01;08:13:33;00:00:42;00:00:20;00:00:00;
Prime;268497701;2698 - RXY9C34;262680;31;04/05/2025;03/06/2025;31;9.079,90;292,90;284.669,00;293.748,90;91,00;58,83;65,91;-104.186,40;0,00;137:45:49;136:03:46;01:16:56;154:21:15;100,00;0,00;137:45:49;00:00:00;04:26:38;6;0;3;9;29;208;0;0;0;00:00:13;00:00:00;00:00:08;01:16:56;00:09:01;01:42:03;00:00:00;00:00:00;00:00:00;
Prime;268497701;2700 - RXY9B64;264513;29;05/05/2025;03/06/2025;31;9.841,39;339,36;152.743,90;162.585,29;94,00;43,95;50,18;3.652,40;2,69;196:06:21;188:53:26;07:39:14;223:55:59;100,00;0,00;196:06:21;00:00:00;06:45:44;1;0;1;56;17;697;0;0;0;00:00:02;00:00:00;00:00:02;07:39:14;00:04:59;07:12:55;00:00:00;00:00:00;00:00:00;
Prime;268497701;2702 - RXY9E54;265425;27;07/05/2025;03/06/2025;31;9.988,10;369,93;288.873,20;298.861,30;94,00;46,83;67,61;4.074,40;2,45;147:44:02;131:10:30;12:25:37;213:16:51;100,00;0,00;147:44:02;00:00:00;05:28:18;0;0;5;72;30;1160;0;0;0;00:00:00;00:00:00;00:00:16;12:25:37;00:07:28;16:33:32;00:00:00;00:00:00;00:00:00;
Prime;268497701;2704 - RXW2B84;264275;31;04/05/2025;03/06/2025;31;7.435,31;239,85;299.664,59;307.099,90;97,00;48,76;66,91;2.869,10;2,59;111:07:00;109:44:13;03:11:14;152:28:22;100,00;0,00;111:07:00;00:00:00;03:35:04;5;0;6;25;13;164;0;6;0;00:00:10;00:00:00;00:00:14;03:11:14;00:04:22;01:22:47;00:00:00;00:02:12;00:00:00;
Prime;268497701;2706 - RXZ2C54;266428;28;04/05/2025;03/06/2025;31;7.897,60;282,06;267.836,40;275.734,00;94,00;48,97;62,41;3.226,50;2,45;126:33:06;112:44:39;09:00:53;161:16:39;100,00;0,00;126:33:06;00:00:00;04:31:11;7;0;2;40;24;1526;0;0;0;00:00:15;00:00:00;00:00:04;09:00:53;00:06:59;13:48:27;00:00:00;00:00:00;00:00:00;
Prime;268497701;2708 - RXZ2C94;264113;30;04/05/2025;03/06/2025;31;8.738,60;291,29;266.325,40;275.064,00;92,00;50,98;64,33;3.289,90;2,66;135:50:41;134:09:41;05:14:56;171:24:36;100,00;0,00;135:50:41;00:00:00;04:31:41;1;0;0;30;24;206;0;0;0;00:00:02;00:00:00;00:00:00;05:14:56;00:07:18;01:41:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2710 - RXZ2C64;264539;27;04/05/2025;03/06/2025;31;7.733,28;286,42;319.555,80;327.458,09;96,00;33,86;61,37;3.221,60;2,40;126:00:41;123:57:58;10:35:58;228:25:15;100,00;0,00;126:00:41;00:00:00;04:40:02;5;0;1;63;16;273;0;9;0;00:00:10;00:00:00;00:00:02;10:35:58;00:05:20;02:02:43;00:00:00;00:02:56;00:00:00;
Prime;268497701;2712 - RXZ2C84;264545;31;04/05/2025;03/06/2025;31;12.224,60;394,34;31.039,10;43.263,70;96,00;52,65;62,61;4.804,30;2,54;195:15:00;193:39:15;06:00:24;232:11:39;100,00;0,00;195:15:00;00:00:00;06:17:54;0;0;1;35;8;172;0;0;0;00:00:00;00:00:00;00:00:02;06:00:24;00:03:02;01:35:45;00:00:00;00:00:00;00:00:00;
Prime;268497701;2714 - RXM9H15;263889;27;04/05/2025;03/06/2025;31;7.980,80;295,59;307.967,59;315.968,00;95,00;56,01;35,86;3.366,20;2,37;222:31:55;217:34:55;07:36:17;142:29:11;100,00;0,00;222:31:55;00:00:00;08:14:31;1;0;0;49;22;444;0;1;0;00:00:02;00:00:00;00:00:00;07:36:17;00:05:51;04:57:00;00:00:00;00:00:26;00:00:00;
Prime;268497701;2716 - RXM9G45;276585;30;04/05/2025;03/06/2025;31;6.348,30;211,61;307.042,20;313.390,50;92,00;46,00;62,99;-8.993,00;0,00;100:46:47;100:29:20;18:23:12;138:00:00;100,00;0,00;100:46:47;00:00:00;03:21:34;1;0;0;105;14;36;0;0;0;00:00:02;00:00:00;00:00:00;18:23:12;00:03:50;00:17:27;00:00:00;00:00:00;00:00:00;
Prime;268497701;2718 - RXY8F85;274844;29;04/05/2025;02/06/2025;31;0,00;0,00;254.973,40;254.973,40;0,00;0,00;0,00;0,00;0,00;00:00:00;00:00:00;00:00:00;160:17:08;100,00;0,00;00:00:00;00:00:00;00:00:00;0;0;0;0;0;0;0;0;0;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2720 - RXY8G55;261398;31;04/05/2025;03/06/2025;31;7.743,00;249,77;297.229,90;304.972,90;95,00;50,86;63,64;2.557,80;3,03;121:40:18;119:27:56;06:45:03;152:15:04;100,00;0,00;121:40:18;00:00:00;03:55:30;5;0;0;43;64;250;0;0;0;00:00:10;00:00:00;00:00:00;06:45:03;00:13:58;02:12:22;00:00:00;00:00:00;00:00:00;
Prime;268497701;2722 - RXY8H95;278374;31;04/05/2025;03/06/2025;31;4.474,19;144,33;280.853,50;285.387,09;92,00;48,15;123,63;424,20;10,55;36:11:25;35:00:05;02:40:48;92:55:18;100,00;0,00;36:11:25;00:00:00;01:10:03;0;0;0;17;1;98;0;0;0;00:00:00;00:00:00;00:00:00;02:40:48;00:00:18;01:11:20;00:00:00;00:00:00;00:00:00;
Prime;268497701;2724 - RXZ8D85;268197;31;04/05/2025;03/06/2025;31;7.911,59;255,21;324.497,00;332.408,59;95,00;48,64;73,00;3.124,60;2,53;108:22:30;106:52:48;17:57:49;162:40:02;100,00;0,00;108:22:30;00:00:00;03:29:45;17;0;1;86;19;191;1;25;0;00:00:36;00:00:00;00:00:02;17:57:49;00:05:03;01:29:42;00:00:14;00:09:01;00:00:00;
Prime;268497701;2726 - RYA1B75;275177;29;04/05/2025;03/06/2025;31;9.183,80;316,68;302.105,50;311.289,30;95,00;41,08;61,47;3.581,80;2,56;149:23:44;146:54:57;23:09:42;223:34:49;100,00;0,00;149:23:44;00:00:00;05:09:06;20;0;1;90;38;255;0;0;0;00:00:40;00:00:00;00:00:04;23:09:42;00:11:15;02:28:47;00:00:00;00:00:00;00:00:00;
Prime;268497701;2728 - RXM6J36;278350;29;04/05/2025;03/06/2025;31;5.563,30;191,84;289.054,90;294.618,20;92,00;35,59;62,73;2.253,40;2,47;88:41:18;87:56:20;04:45:34;156:18:13;100,00;0,00;88:41:18;00:00:00;03:03:30;0;0;3;35;27;85;0;0;0;00:00:00;00:00:00;00:00:06;04:45:34;00:06:37;00:44:58;00:00:00;00:00:00;00:00:00;
Prime;268497701;2730 - RXM6H76;276624;29;06/05/2025;03/06/2025;31;9.713,90;334,96;291.982,80;301.696,70;95,00;57,53;67,92;4.012,80;2,42;143:00:55;119:16:38;02:09:17;168:51:01;100,00;0,00;143:00:55;00:00:00;04:55:54;9;0;1;17;15;1445;0;0;0;00:00:18;00:00:00;00:00:02;02:09:17;00:03:57;23:44:17;00:00:00;00:00:00;00:00:00;
Prime;268497701;2732 - RXO7A36;363896;31;04/05/2025;03/06/2025;31;6.810,50;219,69;1.133.227,50;1.140.038,00;92,00;45,26;54,30;0,00;0,00;125:26:06;125:26:06;00:00:00;150:29:20;100,00;0,00;125:26:06;00:00:00;04:02:47;38;0;6;0;0;0;0;0;0;00:01:17;00:00:00;00:00:12;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;
Prime;268497701;2734 - RXO7B46;274463;24;08/05/2025;03/06/2025;31;7.779,20;324,13;260.814,00;268.591,80;101,00;57,08;74,32;2.851,60;2,73;104:40:29;99:38:13;11:13:17;136:17:29;100,00;0,00;104:40:29;00:00:00;04:21:41;17;0;4;27;32;573;0;16;0;00:00:34;00:00:00;00:00:08;11:13:17;00:09:12;05:02:16;00:00:00;00:05:53;00:00:00;
Prime;268497701;2736 - RXO6J86;274034;31;04/05/2025;03/06/2025;31;10.274,00;331,42;269.898,80;280.172,80;112,00;49,67;73,87;3.758,60;2,73;139:04:29;136:05:34;32:12:41;206:50:17;100,00;0,00;139:04:29;00:00:00;04:29:11;55;0;3;114;21;368;0;81;0;00:01:56;00:00:00;00:00:06;32:12:41;00:05:59;02:58:55;00:00:00;00:30:19;00:00:00;
Prime;268497701;2738 - RXQ0F36;274815;29;04/05/2025;02/06/2025;31;6.739,20;232,39;300.639,50;307.378,70;93,00;52,31;61,82;2.321,20;2,90;109:00:27;109:00:01;04:40:31;128:49:58;100,00;0,00;109:00:27;00:00:00;03:45:32;1;0;0;36;23;1;0;0;0;00:00:03;00:00:00;00:00:00;04:40:31;00:06:34;00:00:26;00:00:00;00:00:00;00:00:00;
Prime;268497701;2740 - RXQ0J46;370959;27;04/05/2025;03/06/2025;31;8.407,80;311,40;253.104,00;261.511,80;94,00;54,09;66,88;3.047,10;2,76;125:43:20;121:53:10;03:28:45;155:27:16;100,00;0,00;125:43:20;00:00:00;04:39:23;1;0;1;24;25;454;0;0;0;00:00:02;00:00:00;00:00:02;03:28:45;00:07:21;03:50:10;00:00:00;00:00:00;00:00:00;
Prime;268497701;2742 - RXO6J36;261237;29;04/05/2025;02/06/2025;31;13.177,00;454,38;241.293,00;254.469,90;102,00;50,02;57,58;5.380,60;2,45;228:51:18;200:08:59;10:45:44;263:24:45;100,00;0,00;228:51:18;00:00:00;07:53:30;11;0;7;50;25;2409;0;43;0;00:00:22;00:00:00;00:00:16;10:45:44;00:06:24;28:42:19;00:00:00;00:13:52;00:00:00;
Prime;268497701;2744 - RXQ0I66;278397;20;04/05/2025;03/06/2025;31;11.704,50;585,22;269.612,20;281.316,70;103,00;28,28;29,89;4.499,90;2,60;391:38:33;380:44:00;03:06:31;413:49:02;100,00;0,00;391:38:33;00:00:00;19:34:56;2;0;3;23;36;991;0;52;0;00:00:04;00:00:00;00:00:06;03:06:31;00:09:19;10:54:33;00:00:00;00:23:20;00:00:00;
Prime;268497701;2746 - RXO6I86;278275;27;05/05/2025;03/06/2025;31;7.025,10;260,19;279.076,30;286.101,40;93,00;55,77;68,33;2.859,10;2,46;102:48:55;101:32:38;10:29:16;125:57:22;100,00;0,00;102:48:55;00:00:00;03:48:29;0;0;1;75;9;129;0;0;0;00:00:00;00:00:00;00:00:02;10:29:16;00:03:03;01:16:17;00:00:00;00:00:00;00:00:00;
Prime;268497701;2748 - RXS5G46;265678;29;04/05/2025;03/06/2025;31;3.821,40;131,77;252.282,60;256.104,00;110,00;34,18;64,45;1.674,80;2,28;59:17:30;55:08:36;33:20:35;111:48:28;100,00;0,00;59:17:30;00:00:00;02:02:40;10;0;1;115;10;387;1;48;0;00:00:20;00:00:00;00:00:02;33:20:35;00:02:59;04:08:54;00:00:21;00:20:26;00:00:00;
